,count
181051,2
249329,2
176118,2
129421,2
735881,2
101526,2
101674,2
51121,2
35538,2
39689,2
117531,2
122469,2
181869,2
88206,2
402960,2
197170,2
168215,2
52204,2
76932,2
127145,2
209009,2
259936,2
148768,2
67761,2
46056,2
165532,2
427081,2
64591,2
97111,2
143245,2
140301,2
104281,2
111821,2
29829,2
88335,2
90533,2
160176,2
117006,2
212679,2
195348,2
81402,2
171033,2
181920,2
123885,2
79353,2
72707,2
135728,2
79647,2
151698,2
158167,2
87918,2
184131,2
64306,2
304187,2
39942,2
50268,2
183014,2
105496,2
86556,2
204132,2
121438,2
112074,2
456650,2
168992,2
131625,2
55581,2
120841,2
171782,2
44759,2
110526,2
431343,2
40351,2
152459,2
101121,2
180066,2
137605,2
233569,2
43842,2
42741,2
62674,2
134502,2
334046,2
187297,2
183149,2
105726,2
90827,2
25757,2
73264,2
167772,2
56207,2
106183,2
201347,2
141692,2
51349,2
241394,2
186433,2
143975,2
88883,2
116560,2
39958,2
37779,2
157077,2
138474,2
130048,2
116677,2
118241,2
192766,2
365457,2
31787,2
210236,2
73101,2
85483,2
49144,2
45706,2
163233,2
375117,2
22455,2
163523,2
221609,2
14618,2
93835,2
557526,2
124245,2
128317,2
131431,2
203120,2
123156,2
115533,2
44345,2
137203,2
144907,2
65504,2
138374,2
30312,2
232963,2
90185,2
148640,2
231000,2
79721,2
89675,2
90158,2
303017,2
229081,2
111843,2
64442,2
122660,2
245566,2
123188,2
178223,2
65693,2
322892,2
167400,2
118053,2
232596,2
81056,2
216802,2
198242,2
60826,2
27685,2
88378,2
103746,2
519433,2
162102,2
60986,2
64880,2
97906,2
43419,2
91417,2
125414,2
175146,2
71032,2
88565,2
156562,2
111984,2
135420,2
149362,2
188110,2
98095,2
141172,2
46756,2
67715,2
159773,2
25909,2
182996,2
27392,2
195368,2
145790,2
93758,2
205349,2
136593,2
23266,2
20678,2
67225,2
128043,2
135583,2
893514,2
164921,2
120210,2
248281,2
203382,2
228005,2
51837,2
163874,2
235812,2
94681,2
267861,2
26679,2
229290,2
186919,2
176509,2
296673,2
38197,2
261002,2
163749,2
26214,2
19683,2
118330,2
228188,2
98192,2
81104,2
119533,2
184470,2
58804,2
121233,2
140271,2
53002,2
26072,2
197632,2
227577,2
43607,2
194553,2
269942,2
190911,2
593159,2
102642,2
83744,2
124021,2
184632,2
195967,2
173011,2
115681,2
79471,2
93688,2
111880,2
69188,2
164092,2
141315,2
364803,2
196098,2
29059,2
121064,2
130384,2
147526,2
49354,2
113751,2
510541,2
100881,2
82529,2
107436,2
327128,2
134763,2
127806,2
76394,2
164641,2
160034,2
329335,2
185925,2
181148,2
239437,2
213141,2
72913,2
107904,2
56786,2
101663,2
54388,2
187219,2
33599,2
94001,2
171012,2
218483,2
90256,2
160392,2
38716,2
311939,2
68276,2
39785,2
404512,2
160779,2
191963,2
239825,2
290500,2
44038,2
25348,2
164738,2
97084,2
142787,2
465874,2
51582,2
174598,2
105285,2
182517,2
117517,2
190154,2
186542,2
23313,2
67328,2
54263,2
111800,2
171706,2
115595,2
46520,2
67399,2
99098,2
92441,2
83591,2
113571,2
1014392,2
72462,2
396749,2
63716,2
116324,2
74628,2
301194,2
134146,2
133515,2
881171,2
114894,2
243790,2
23806,2
118079,2
388920,2
53504,2
185927,2
126317,2
115783,2
101153,2
132791,2
73649,2
389789,2
155557,2
97004,2
120316,2
154619,2
61404,2
173269,2
133188,2
217417,2
418197,2
85460,2
144693,2
195052,2
124135,2
125276,2
164654,2
166404,2
211649,2
197228,2
795349,2
76659,2
104615,2
63498,2
259111,2
90221,2
133881,2
76848,2
51410,2
134496,2
155617,2
126312,2
117205,2
105199,2
518597,2
136506,2
153291,2
116706,2
12039,2
151193,2
353952,2
90432,2
107405,2
191328,2
92086,2
182378,2
88401,2
107435,2
44133,2
267476,2
249971,2
79539,2
29135,2
61596,2
64657,2
129413,2
817359,2
50542,2
108594,2
73720,2
40796,2
138880,2
171685,2
136166,2
170556,2
140679,2
170128,2
142103,2
163126,2
82036,2
146930,2
130341,2
78479,2
276430,2
84442,2
169253,2
153986,2
122664,2
45618,2
128468,2
44521,2
256259,2
121166,2
88729,2
245245,2
19451,2
32061,2
56889,2
169551,2
143533,2
42563,2
32884,2
96084,2
220799,2
167851,2
106966,2
90168,2
183327,2
147432,2
64150,2
62449,2
151022,2
228423,2
146488,2
97480,2
112741,2
44442,2
159221,2
187691,2
124572,2
81016,2
189788,2
309963,2
222528,2
140444,2
117430,2
397202,2
87776,2
175686,2
95022,2
175578,2
51757,2
89596,2
97766,2
182107,2
103204,2
49449,2
201502,2
59309,2
120721,2
199847,2
97810,2
50348,2
1036426,2
129411,2
181637,2
103261,2
78509,2
99882,2
85434,2
157624,2
241467,2
342158,2
123727,2
73920,2
131844,2
285163,2
126002,2
115212,2
59006,2
114543,2
193962,2
90612,2
180128,2
78761,2
40418,2
26599,2
20934,2
60540,2
112408,2
69381,2
515729,2
150123,2
112928,2
97811,2
147701,2
185983,2
234858,2
147855,2
178715,2
158423,2
97946,2
50302,2
74372,2
61288,2
228320,2
130380,2
431346,2
214149,2
25272,2
70763,2
133714,2
147917,2
186042,2
234198,2
132903,2
228411,2
28060,2
76938,2
142802,2
968194,2
145007,2
100453,2
207309,2
93681,2
74194,2
154506,2
26098,2
266190,2
93140,2
127396,2
222323,2
164663,2
72602,2
76431,2
198310,2
51580,2
48582,2
102223,2
23887,2
149518,2
114913,2
95806,2
43486,2
50007,2
129409,2
80787,2
220164,2
833587,2
137470,2
877882,2
143734,2
52798,2
149053,2
56060,2
137401,2
71641,2
100260,2
72003,2
57715,2
68884,2
207100,2
85783,2
72433,2
108076,2
256386,2
196911,2
287153,2
47891,2
223181,2
108293,2
58751,2
92636,2
40967,2
60215,2
83360,2
72710,2
141571,2
326867,2
144291,2
145812,2
136013,2
34852,2
184918,2
58041,2
41221,2
397307,2
79975,2
101480,2
205131,2
204794,2
23046,2
41198,2
177098,2
76926,2
120682,2
218003,2
47595,2
107232,2
96951,2
56978,2
82951,2
110177,2
67432,2
508884,2
144028,2
179336,2
217164,2
974793,2
239498,2
44334,2
91501,2
71724,2
162250,2
130799,2
50208,2
193812,2
17580,2
81379,2
81503,2
145689,2
38587,2
183374,2
151279,2
64629,2
204581,2
148283,2
220832,2
97268,2
146225,2
149312,2
129396,2
163529,2
104442,2
91243,2
80548,2
156480,2
150154,2
28794,2
86993,2
258968,2
163567,2
211608,2
62566,2
155494,2
99728,2
58993,2
294513,2
114079,2
169759,2
179905,2
179265,2
89285,2
41989,2
232671,2
72755,2
324159,2
68858,2
69842,2
84395,2
134761,2
35768,2
23212,2
58361,2
160809,2
68752,2
32382,2
104843,2
160876,2
176904,2
177551,2
38541,2
191151,2
73742,2
127768,2
162416,2
90910,2
76776,2
72951,2
198185,2
89514,2
186270,2
41289,2
81440,2
117576,2
152712,2
100429,2
123054,2
139001,2
71599,2
38880,2
94401,2
165554,2
84723,2
202244,2
97760,2
525031,2
116418,2
811824,2
76120,2
126289,2
230447,2
68390,2
202054,2
92748,2
187274,2
39225,2
57043,2
106714,2
44992,2
89731,2
321354,2
171690,2
128441,2
127209,2
148676,2
76238,2
37922,2
231647,2
109453,2
87545,2
127703,2
50745,2
59875,2
72965,2
70406,2
66319,2
230446,2
74747,2
169055,2
54264,2
154852,2
182880,2
92219,2
83633,2
42571,2
109153,2
164662,2
205786,2
116631,2
119472,2
24660,2
133603,2
100139,2
29281,2
63223,2
48634,2
219124,2
41712,2
15895,2
51587,2
200606,2
139988,2
70682,2
32237,2
132899,2
26382,2
742870,2
40109,2
138273,2
130454,2
101550,2
61010,2
109054,2
241169,2
231375,2
152796,2
55247,2
63128,2
128996,2
187104,2
43141,2
36914,2
152362,2
56097,2
59093,2
213564,2
165324,2
108383,2
165750,2
142530,2
127267,2
107569,2
90740,2
366169,2
103870,2
104701,2
142909,2
98639,2
119349,2
163234,2
59891,2
153172,2
72074,2
88734,2
26860,2
158527,2
20285,2
502731,2
70617,2
27079,2
267628,2
226378,2
145246,2
132107,2
58429,2
45487,2
77904,2
146910,2
160126,2
240954,2
46856,2
138455,2
48750,2
184115,2
128893,2
151213,2
105986,2
101377,2
74902,2
219762,2
87794,2
85691,2
110920,2
143561,2
216681,2
206292,2
101340,2
116126,2
73729,2
102406,2
35919,2
96960,2
57942,2
193716,2
190299,2
46373,2
26971,2
134272,2
38143,2
234786,2
71633,2
133080,2
131213,2
120896,2
201909,2
97204,2
190662,2
105142,2
127911,2
86871,2
91230,2
39640,2
50067,2
137321,2
174086,2
161970,2
1039003,2
168489,2
160269,2
191324,2
125487,2
61380,2
40601,2
9286,2
191404,2
241484,2
116369,2
824962,2
194188,2
129074,2
124538,2
133530,2
91474,2
205644,2
114547,2
47849,2
140245,2
60092,2
55896,2
80212,2
81709,2
148732,2
90743,2
102117,2
145127,2
613519,2
139735,2
60037,2
133158,2
85941,2
42061,2
109852,2
56514,2
49423,2
234635,2
142984,2
82945,2
79460,2
115915,2
128520,2
175090,2
132021,2
224461,2
272877,2
217247,2
218947,2
124726,2
203529,2
19990,2
134617,2
125801,2
206093,2
61894,2
24445,2
177775,2
50577,2
103090,2
42215,2
151793,2
167852,2
163080,2
144916,2
164725,2
44513,2
106447,2
139502,2
77398,2
73451,2
34205,2
53270,2
141610,2
192457,2
192372,2
169723,2
116185,2
183827,2
72875,2
129668,2
208205,2
190252,2
39591,2
138645,2
215098,2
62751,2
180544,2
94785,2
25179,2
49242,2
171416,2
216089,2
145867,2
182930,2
171686,2
108324,2
26940,2
155654,2
143894,2
18880,2
38294,2
170560,2
153760,2
643149,2
55694,2
209623,2
97362,2
88391,2
87661,2
182241,2
51210,2
118852,2
17485,2
122609,2
101075,2
35492,2
231801,2
119550,2
125799,2
264984,2
137627,2
23873,2
77517,2
198485,2
287296,2
228462,2
172132,2
79410,2
52261,2
141511,2
133030,2
212865,2
180114,2
377399,2
162788,2
556295,2
210300,2
80970,2
30338,2
80124,2
191717,2
81950,2
174833,2
201485,2
191078,2
41378,2
130742,2
230760,2
124165,2
245437,2
164398,2
95610,2
220963,2
128693,2
69966,2
45523,2
101991,2
76508,2
306928,2
140033,2
153510,2
136225,2
213260,2
138361,2
131379,2
958418,2
201739,2
170890,2
211030,2
305526,2
148352,2
130001,2
208468,2
128632,2
260085,2
139364,2
119281,2
252520,2
151191,2
374248,2
31794,2
47019,2
162188,2
134451,2
177703,2
215586,2
178955,2
145298,2
50936,2
62967,2
189932,2
30471,2
389129,2
184640,2
100892,2
164006,2
94721,2
84671,2
223487,2
21766,2
166095,2
166961,2
54310,2
149336,2
163973,2
125750,2
128858,2
58441,2
167178,2
159810,2
66517,2
220692,2
84815,2
31358,2
172308,2
1038015,2
109071,2
130098,2
48136,2
73770,2
100679,2
210553,2
117867,2
83582,2
201322,2
98296,2
84909,2
184680,2
10907,2
214599,2
254097,2
149664,2
93669,2
88044,2
52866,2
69401,2
116262,2
199329,2
168093,2
195079,2
179349,2
193944,2
129124,2
80710,2
249344,2
86844,2
168260,2
100900,2
662744,2
212494,2
129715,2
202700,2
157591,2
508247,2
78637,2
57558,2
118046,2
540359,2
40131,2
77709,2
163002,2
101565,2
199540,2
243794,2
63996,2
560178,2
92666,2
213000,2
31543,2
173356,2
8154,2
62558,2
74604,2
90136,2
90829,2
174264,2
70538,2
124061,2
217904,2
160069,2
273804,2
183728,2
178640,2
113939,2
103510,2
136582,2
51247,2
25063,2
30522,2
154681,2
253605,2
203184,2
71879,2
26722,2
139887,2
212340,2
186565,2
169068,2
72718,2
133310,2
187234,2
89119,2
92129,2
31743,2
98919,2
194909,2
227512,2
122751,2
206235,2
94795,2
109099,2
385770,2
207560,2
122350,2
45228,2
5343,2
282520,2
148560,2
103175,2
38540,2
43340,2
120582,2
165878,2
44446,2
44186,2
117564,2
82983,2
47484,2
95084,2
36485,2
154350,2
154230,2
104047,2
200350,2
132462,2
131129,2
115057,2
131694,2
47635,2
129847,2
127055,2
73087,2
58231,2
610619,2
158430,2
77490,2
97260,2
125865,2
261488,2
250813,2
152594,2
165412,2
208766,2
65389,2
225922,2
54916,2
50655,2
91260,2
51014,2
905756,2
200423,2
164417,2
190382,2
300542,2
127864,2
24629,2
308965,2
80531,2
124689,2
175417,2
160620,2
131165,2
201561,2
56458,2
218746,2
59447,2
118012,2
110639,2
45967,2
138691,2
594941,2
138458,2
163431,2
133234,2
82587,2
89993,2
13001,2
195996,2
107327,2
95307,2
980765,2
155791,2
133303,2
50239,2
65637,2
117864,2
161462,2
125671,2
189487,2
176747,2
187602,2
80579,2
36177,2
85500,2
138073,2
158578,2
190146,2
100340,2
56373,2
192246,2
30732,2
175491,2
384011,2
103973,2
194837,2
285028,2
115149,2
65846,2
129708,2
97648,2
433567,2
111404,2
78691,2
878892,2
1008033,2
172501,2
33229,2
172099,2
75058,2
42805,2
116047,2
127669,2
134036,2
304081,2
179374,2
140097,2
149512,2
151047,2
76985,2
468208,2
94850,2
181831,2
30885,2
47069,2
91118,2
64463,2
106364,2
25006,2
13307,2
45289,2
135656,2
25121,2
99974,2
90050,2
251925,2
205194,2
152556,2
182276,2
109274,2
135007,2
127057,2
86591,2
217380,2
370874,2
146756,2
59899,2
131177,2
99300,2
131623,2
291512,2
194496,2
46585,2
36414,2
995448,2
125150,2
243912,2
181299,2
55363,2
133434,2
83791,2
58407,2
91712,2
236880,2
143741,2
115225,2
38971,2
60834,2
151460,2
492827,2
277241,2
92815,2
135089,2
88059,2
143709,2
303948,2
203955,2
174636,2
61558,2
198419,2
266591,2
340653,2
165360,2
152523,2
137207,2
106190,2
34749,2
89707,2
158102,2
144101,2
132336,2
152870,2
134116,2
229119,2
207448,2
160899,2
218942,2
271601,2
185213,2
174867,2
38330,2
130455,2
50498,2
119236,2
165494,2
84896,2
1012560,2
146795,2
93599,2
130957,2
144684,2
168227,2
42999,2
49912,2
17638,2
26557,2
138842,2
93484,2
43670,2
99965,2
100897,2
71068,2
52216,2
48906,2
189867,2
43373,2
54583,2
179457,2
86073,2
48901,2
176967,2
109090,2
144422,2
37341,2
51472,2
127101,2
57525,2
200022,2
181844,2
352944,2
83674,2
98105,2
27956,2
200440,2
82217,2
135149,2
76968,2
241345,2
171167,2
129079,2
37442,2
140578,2
65974,2
117283,2
160391,2
51993,2
142580,2
145717,2
300997,2
260566,2
141768,2
52885,2
54819,2
137804,2
230384,2
57744,2
126422,2
117862,2
71842,2
81490,2
217724,2
179597,2
97194,2
65100,2
195261,2
39566,2
93433,2
164525,2
252804,2
265582,2
145250,2
706918,2
105385,2
37270,2
154191,2
83820,2
140667,2
157100,2
204197,2
106749,2
147794,2
130157,2
193351,2
160788,2
22625,2
74000,2
684778,2
148893,2
57123,2
204838,2
225043,2
213519,2
131758,2
31614,2
945206,2
110260,2
232277,2
34695,2
120687,2
69600,2
85033,2
162200,2
136354,2
92728,2
40360,2
26531,2
76191,2
95635,2
70703,2
40139,2
77727,2
176209,2
99303,2
33636,2
232477,2
45430,2
57939,2
149082,2
294609,2
83349,2
29167,2
226124,2
59024,2
72309,2
39827,2
137031,2
55334,2
205562,2
98724,2
117619,2
104857,2
180583,2
220847,2
46588,2
31351,2
59943,2
194118,2
119473,2
129080,2
90587,2
150026,2
88636,2
193559,2
163868,2
69146,2
121786,2
125755,2
203727,2
145735,2
84691,2
111160,2
311291,2
83351,2
55210,2
53488,2
131801,2
215418,2
37116,2
24677,2
30980,2
13672,2
72880,2
256417,2
167631,2
137854,2
133233,2
99143,2
178437,2
98393,2
61388,2
36875,2
38471,2
121352,2
95813,2
76796,2
100749,2
178595,2
168958,2
141349,2
41979,2
167383,2
81608,2
105951,2
125398,2
181664,2
160055,2
157920,2
82171,2
358312,2
144482,2
114652,2
71541,2
196869,2
47211,2
248946,2
35911,2
183027,2
75844,2
86857,2
31593,2
32446,2
107678,2
179698,2
191754,2
62939,2
203105,2
155061,2
54241,2
22276,2
92527,2
62100,2
127674,2
59926,2
101761,2
158742,2
143344,2
139934,2
93183,2
141724,2
30523,2
186094,2
224425,2
163290,2
60328,2
96735,2
88136,2
30435,2
121174,2
469294,2
132683,2
200361,2
101765,2
143160,2
121292,2
66443,2
764141,2
120452,2
89785,2
94274,2
104421,2
17441,2
82628,2
104372,2
114094,2
92367,2
134478,2
53589,2
31877,2
18248,2
80793,2
51401,2
113169,2
154280,2
187227,2
27310,2
117264,2
44758,2
162360,2
179281,2
222513,2
163561,2
161331,2
168309,2
64729,2
28566,2
70163,2
110301,2
954115,2
192987,2
30356,2
141936,2
154633,2
8160,2
291626,2
147212,2
122408,2
118697,2
72830,2
53284,2
269749,2
197037,2
148969,2
83453,2
120934,2
114090,2
784164,2
107695,2
138700,2
167385,2
83017,2
81347,2
176902,2
32512,2
177695,2
233415,2
133417,2
164565,2
423457,2
102936,2
114198,2
66877,2
157957,2
111788,2
83232,2
313757,2
42946,2
59100,2
155225,2
130812,2
114587,2
170850,2
190185,2
109338,2
93387,2
35062,2
178152,2
75143,2
90125,2
103522,2
62244,2
47243,2
326092,2
140243,2
48275,2
170959,2
234367,2
230899,2
191313,2
50506,2
99313,2
130575,2
620116,2
111470,2
88882,2
56617,2
145147,2
180580,2
101024,2
62041,2
371749,2
108329,2
75937,2
371046,2
116605,2
148353,2
117180,2
93941,2
44454,2
142138,2
35098,2
107362,2
132505,2
66638,2
146281,2
113157,2
123995,2
188579,2
68678,2
29033,2
70696,2
57306,2
198580,2
189903,2
900515,2
56298,2
145026,2
167411,2
197641,2
63724,2
60403,2
129358,2
211418,2
96882,2
185521,2
66935,2
224693,2
477257,2
34788,2
109641,2
244678,2
47072,2
192781,2
262507,2
67001,2
167659,2
65692,2
173518,2
158624,2
379907,2
55917,2
151805,2
57152,2
279689,2
73132,2
115402,2
89128,2
153175,2
98467,2
150843,2
125603,2
167965,2
164360,2
57305,2
167222,2
310437,2
93706,2
1008251,2
200806,2
191654,2
185539,2
67579,2
45961,2
72245,2
165327,2
50231,2
120938,2
33285,2
37425,2
120561,2
172492,2
19965,2
175119,2
52500,2
42799,2
76139,2
31370,2
895556,2
210683,2
194040,2
111362,2
234437,2
93322,2
176773,2
70148,2
207079,2
151608,2
154486,2
95052,2
20219,2
51398,2
67244,2
572581,2
169894,2
250661,2
114985,2
158242,2
39392,2
135683,2
224871,2
75322,2
196924,2
957112,2
123946,2
92479,2
142592,2
95294,2
17707,2
193162,2
1047415,2
134983,2
182029,2
85879,2
115971,2
137238,2
616562,2
98569,2
94989,2
269292,2
118152,2
109730,2
249103,2
176951,2
145165,2
119263,2
92146,2
208379,2
311626,2
51734,2
186804,2
74398,2
37278,2
85694,2
137649,2
139075,2
310377,2
161543,2
25851,2
99395,2
110453,2
114233,2
120549,2
163177,2
86151,2
27253,2
1065926,2
16821,2
219196,2
936942,2
256215,2
168433,2
161238,2
96925,2
84995,2
58790,2
538545,2
87420,2
138069,2
50960,2
88130,2
207956,2
43662,2
52048,2
109920,2
212114,2
135108,2
52776,2
67122,2
89571,2
174385,2
212556,2
65384,2
21753,2
147723,2
146715,2
150410,2
125988,2
230335,2
116929,2
188024,2
48325,2
53404,2
177789,2
138582,2
72282,2
72286,2
86396,2
126651,2
166727,2
237260,2
213110,2
59684,2
207184,2
138307,2
150145,2
147404,2
101428,2
67340,2
48951,2
83058,2
80846,2
174486,2
56401,2
98586,2
164095,2
239958,2
187115,2
122771,2
139357,2
173854,2
156132,2
199937,2
45837,2
103484,2
74135,2
50336,2
179721,2
106562,2
129136,2
122347,2
151850,2
83895,2
169409,2
87358,2
147870,2
286068,2
138276,2
168597,2
157745,2
81487,2
25644,2
70401,2
104926,2
232701,2
38384,2
102277,2
187325,2
92391,2
98843,2
31657,2
65404,2
23544,2
82000,2
124004,2
206498,2
184652,2
14461,2
94997,2
155952,2
83201,2
63305,2
199180,2
216219,2
156283,2
7549,2
249269,2
85333,2
285184,2
84783,2
244223,2
186675,2
145002,2
392286,2
176458,2
149767,2
109102,2
57477,2
172365,2
201240,2
151933,2
135298,2
141316,2
41590,2
70079,2
148158,2
124643,2
215584,2
228572,2
21642,2
133396,2
97243,2
81908,2
45184,2
94097,2
95024,2
160323,2
96965,2
54044,2
89075,2
198524,2
19995,2
225019,2
88416,2
82789,2
139990,2
218523,2
148597,2
114757,2
90374,2
102294,2
231232,2
129320,2
33283,2
103987,2
126472,2
107237,2
74138,2
71506,2
121844,2
134308,2
42898,2
84760,2
79378,2
159248,2
64582,2
120079,2
74795,2
152256,2
20605,2
61576,2
209625,2
92378,2
91039,2
88543,2
50603,2
111813,2
56126,2
182993,2
249550,2
94991,2
147444,2
49073,2
677412,2
160875,2
100725,2
202315,2
181222,2
127395,2
175543,2
59292,2
231602,2
75131,2
24116,2
398800,2
45894,2
238050,2
139757,2
25750,2
540467,2
157674,2
190459,2
63684,2
122517,2
108285,2
207209,2
95061,2
95949,2
180821,2
145428,2
89938,2
66681,2
32229,2
117622,2
108259,2
195728,2
69014,2
90173,2
117128,2
73341,2
412827,2
46615,2
46893,2
150850,2
84806,2
134716,2
63774,2
119786,2
89251,2
199663,2
96418,2
79498,2
90765,2
62410,2
43318,2
215221,2
216393,2
174945,2
64563,2
223657,2
58536,2
64899,2
112293,2
136496,2
28685,2
435313,2
45515,2
25759,2
181412,2
132752,2
120166,2
189800,2
149999,2
204014,2
143771,2
156410,2
160263,2
150334,2
116848,2
171996,2
93354,2
111316,2
94290,2
174435,2
866954,2
183087,2
182051,2
25983,2
34762,2
163975,2
180661,2
258159,2
31407,2
110859,2
118351,2
424813,2
153122,2
133318,2
22282,2
217527,2
153761,2
42138,2
75208,2
97723,2
67145,2
40467,2
210463,2
91981,2
125726,2
43766,2
146832,2
176639,2
39949,2
91577,2
41702,2
182578,2
176256,2
56349,2
111010,2
163850,2
119694,2
149302,2
31164,2
228301,2
145807,2
132997,2
94083,2
66385,2
146521,2
166471,2
182874,2
253211,2
248947,2
76600,2
170716,2
96814,2
83995,2
98602,2
93375,2
267145,2
365883,2
60908,2
166992,2
136441,2
47656,2
106922,2
151548,2
95144,2
246795,2
188624,2
30752,2
286456,2
292138,2
89656,2
118982,2
387829,2
108308,2
211533,2
79393,2
123558,2
52049,2
128959,2
33235,2
112134,2
65410,2
59011,2
103419,2
79297,2
235238,2
280051,2
307049,2
31479,2
99726,2
32404,2
131734,2
43504,2
120634,2
150091,2
90902,2
90844,2
808152,2
129908,2
34247,2
91569,2
134977,2
113146,2
97606,2
161224,2
177988,2
160827,2
100309,2
116353,2
296671,2
101613,2
84984,2
729038,2
101411,2
36691,2
143078,2
292582,2
74110,2
147541,2
94801,2
79818,2
539320,2
165507,2
159324,2
49018,2
87301,2
247074,2
77939,2
97236,2
163969,2
109433,2
31480,2
34672,2
313925,2
410961,2
64144,2
30603,2
176014,2
151207,2
123460,2
141002,2
66513,2
162626,2
180022,2
158307,2
54202,2
14653,2
219839,2
122968,2
144869,2
288364,2
180919,2
163741,2
368767,2
71416,2
291997,2
197560,2
175503,2
435161,2
82882,2
149847,2
90954,2
239831,2
187879,2
299210,2
141321,2
61189,2
285928,2
90411,2
143487,2
49212,2
162931,2
65436,2
257612,2
60763,2
170112,2
219621,2
181146,2
141117,2
236769,2
244735,2
156385,2
192254,2
107196,2
1046663,2
109454,2
109650,2
68872,2
110422,2
73535,2
184263,2
615648,2
52920,2
155684,2
172221,2
252854,2
139314,2
206554,2
238245,2
89449,2
127233,2
106790,2
63367,2
22575,2
118738,2
93283,2
227612,2
206997,2
169783,2
41716,2
88158,2
33558,2
92180,2
64079,2
139963,2
462799,2
175811,2
56625,2
115561,2
117055,2
89762,2
102376,2
163129,2
53571,2
124052,2
145194,2
23615,2
464443,2
158981,2
178375,2
150309,2
252890,2
29981,2
381056,2
153867,2
127231,2
83912,2
130708,2
59319,2
42274,2
103928,2
114134,2
148040,2
99887,2
131007,2
299363,2
62425,2
64273,2
66375,2
251394,2
179646,2
116067,2
282667,2
210211,2
39619,2
187485,2
80140,2
134120,2
34217,2
94746,2
65303,2
196590,2
96496,2
63737,2
101512,2
226630,2
93347,2
36173,2
82367,2
35549,2
96796,2
68609,2
211025,2
27968,2
172581,2
154263,2
95898,2
82690,2
27846,2
31620,2
174375,2
71171,2
178142,2
50298,2
177698,2
185178,2
215118,2
78346,2
107997,2
201946,2
120748,2
178917,2
205344,2
66880,2
140249,2
444986,2
400983,2
141569,2
140320,2
39387,2
68880,2
220740,2
28634,2
245723,2
247517,2
112573,2
172850,2
43252,2
1014542,2
100179,2
34140,2
69480,2
69855,2
205127,2
91170,2
50326,2
85961,2
36572,2
135092,2
148429,2
83630,2
354103,2
195929,2
144383,2
135720,2
126497,2
101685,2
151240,2
82630,2
115967,2
160430,2
175903,2
916307,2
45479,2
67445,2
99932,2
191137,2
222176,2
208087,2
226461,2
187809,2
225538,2
210193,2
53450,2
622951,2
154629,2
56982,2
834509,2
33609,2
784960,2
35573,2
75181,2
171107,2
31802,2
50564,2
89974,2
80746,2
20019,2
121034,2
50181,2
22678,2
58986,2
127216,2
150219,2
32957,2
104378,2
213582,2
104588,2
199603,2
39428,2
150186,2
59427,2
40008,2
53046,2
182910,2
53361,2
99971,2
125205,2
38003,2
56313,2
149008,2
107485,2
227070,2
169067,2
144897,2
122378,2
33911,2
207575,2
71698,2
60261,2
152927,2
100901,2
389428,2
19295,2
128578,2
141348,2
677522,2
64967,2
118651,2
254948,2
895453,2
92598,2
26966,2
108347,2
224554,2
231705,2
148942,2
134221,2
142637,2
123260,2
193190,2
179183,2
98368,2
593825,2
165094,2
64958,2
793222,2
140079,2
140752,2
202364,2
197299,2
82930,2
723430,2
116449,2
89110,2
131658,2
22491,2
175265,2
166401,2
315658,2
30034,2
284149,2
208339,2
121789,2
134429,2
76436,2
129135,2
175148,2
79529,2
42239,2
60698,2
106987,2
170603,2
91145,2
605658,2
35290,2
113280,2
119549,2
45717,2
292123,2
53848,2
319027,2
117806,2
180326,2
154812,2
419227,2
138803,2
993533,2
44562,2
108298,2
86733,2
140791,2
133387,2
211739,2
137501,2
88813,2
6680,2
437048,2
38757,2
167368,2
68637,2
135197,2
160038,2
67389,2
113416,2
94323,2
69988,2
109752,2
50985,2
105682,2
180086,2
124241,2
43482,2
184342,2
220201,2
67495,2
171245,2
148093,2
139764,2
30002,2
77674,2
46617,2
77965,2
206370,2
236883,2
128810,2
160296,2
17165,2
71582,2
262408,2
75258,2
403142,2
4208,2
48747,2
44212,2
225749,2
102267,2
126860,2
23847,2
71895,2
136081,2
222097,2
505162,2
27480,2
180182,2
244476,2
74004,2
37137,2
89291,2
155611,2
175949,2
240430,2
18526,2
96356,2
182414,2
946635,2
146092,2
268233,2
187085,2
80767,2
115343,2
73266,2
85443,2
110963,2
158960,2
179154,2
261928,2
239294,2
91915,2
305582,2
83793,2
228779,2
162035,2
84444,2
152164,2
52700,2
240104,2
125806,2
107755,2
85230,2
184859,2
70250,2
161989,2
428169,2
128061,2
221947,2
102622,2
70267,2
101913,2
68911,2
251631,2
31472,2
145038,2
120667,2
57729,2
97272,2
52456,2
87255,2
129709,2
64116,2
56648,2
111015,2
64889,2
127812,2
83700,2
89541,2
90758,2
130167,2
115689,2
184330,2
161597,2
153337,2
43622,2
213083,2
144892,2
92399,2
59712,2
178379,2
26573,2
76360,2
178941,2
132652,2
191676,2
161666,2
33321,2
210188,2
152560,2
110806,2
27821,2
194362,2
64558,2
57441,2
500466,2
95336,2
45722,2
36798,2
23842,2
59226,2
97349,2
47393,2
171865,2
397711,2
50249,2
169188,2
161455,2
82867,2
167227,2
34958,2
207183,2
282441,2
189069,2
306189,2
99180,2
27537,2
129360,2
48046,2
76505,2
40188,2
196136,2
96759,2
211114,2
143884,2
137696,2
143941,2
52694,2
249642,2
205656,2
196407,2
110517,2
102532,2
224919,2
