,count
74339,2
178755,2
151668,2
56942,2
216135,2
24518,2
111325,2
138974,2
165990,2
188858,2
36618,2
58547,2
7724,2
39359,2
222680,2
128739,2
89858,2
93905,2
188882,2
59659,2
90425,2
165486,2
26536,2
190087,2
126551,2
124513,2
84013,2
114846,2
163337,2
35512,2
285660,2
50103,2
196121,2
133172,2
279835,2
90538,2
201263,2
141948,2
119063,2
18513,2
12453,2
59817,2
188719,2
22719,2
352761,2
165451,2
102706,2
147487,2
136111,2
76093,2
162617,2
180226,2
125363,2
135606,2
171075,2
193872,2
119030,2
160482,2
58822,2
243904,2
51375,2
161342,2
125085,2
115634,2
74356,2
86189,2
223656,2
168005,2
27369,2
254333,2
228935,2
199657,2
56503,2
103283,2
126335,2
140352,2
85118,2
227560,2
225715,2
130203,2
180500,2
149181,2
36164,2
60812,2
119682,2
75923,2
53439,2
194864,2
125896,2
37007,2
196153,2
68489,2
191459,2
152810,2
69327,2
169242,2
51329,2
251428,2
155421,2
46224,2
150462,2
136160,2
37644,2
37587,2
135328,2
92928,2
67246,2
66999,2
166402,2
258844,2
29386,2
74406,2
67870,2
185802,2
95049,2
73844,2
192021,2
123193,2
137312,2
71207,2
66846,2
27042,2
125706,2
98581,2
111013,2
215549,2
120122,2
48757,2
202140,2
184018,2
167420,2
30606,2
142132,2
119464,2
195386,2
165419,2
68912,2
219286,2
68530,2
77219,2
131281,2
102132,2
91644,2
136930,2
165694,2
20712,2
26402,2
68581,2
73070,2
129862,2
120418,2
56506,2
150861,2
165965,2
52802,2
14977,2
56622,2
93592,2
73740,2
32543,2
203633,2
150456,2
96564,2
155183,2
125727,2
118629,2
82338,2
227520,2
24638,2
84254,2
55333,2
126131,2
66484,2
167084,2
157984,2
194270,2
111157,2
25086,2
168475,2
170445,2
147730,2
160433,2
41900,2
171333,2
23711,2
85691,2
64629,2
210300,2
116448,2
389597,2
80970,2
174833,2
130742,2
108367,2
37340,2
150738,2
12217,2
62381,2
140033,2
213260,2
159182,2
162788,2
106369,2
58993,2
155494,2
191151,2
204794,2
57715,2
256386,2
105372,2
223181,2
141571,2
177551,2
284375,2
211608,2
34311,2
83442,2
186270,2
123054,2
68858,2
204581,2
258968,2
180114,2
170560,2
90282,2
128632,2
109071,2
130098,2
73770,2
215185,2
210553,2
98296,2
84909,2
119281,2
114213,2
252520,2
151191,2
16152,2
395613,2
62174,2
47019,2
68179,2
177391,2
49193,2
146169,2
228462,2
182241,2
51210,2
122609,2
125799,2
40787,2
341691,2
228567,2
79410,2
179720,2
133030,2
201739,2
136212,2
215698,2
58441,2
28223,2
159810,2
23046,2
162250,2
239498,2
70682,2
32783,2
54264,2
92219,2
42571,2
205786,2
100139,2
15895,2
175035,2
251744,2
202244,2
97760,2
76120,2
92748,2
187274,2
57043,2
171690,2
169055,2
182692,2
109453,2
134656,2
99159,2
139301,2
209299,2
159585,2
153531,2
166941,2
390286,2
133646,2
177538,2
153377,2
170293,2
144183,2
150214,2
54295,2
54882,2
94765,2
127209,2
72074,2
328251,2
160796,2
142909,2
98639,2
185599,2
48436,2
106714,2
177098,2
124116,2
308478,2
107569,2
76926,2
47595,2
146011,2
11414,2
195219,2
217164,2
52185,2
104701,2
165750,2
88734,2
110352,2
54262,2
26860,2
263635,2
158527,2
209045,2
44134,2
128893,2
47840,2
152362,2
138273,2
101550,2
61010,2
279140,2
63128,2
41238,2
43141,2
178054,2
122103,2
189932,2
114391,2
264397,2
60142,2
118456,2
87174,2
59379,2
186786,2
167021,2
13812,2
104181,2
90146,2
183367,2
130218,2
62584,2
218823,2
67061,2
56263,2
49598,2
11011,2
146457,2
70877,2
178549,2
53889,2
153849,2
184966,2
109568,2
178495,2
82167,2
89677,2
84616,2
146870,2
5161,2
135928,2
114822,2
31869,2
86278,2
167816,2
111591,2
29449,2
437147,2
407567,2
154863,2
326473,2
165835,2
150784,2
135629,2
96365,2
40106,2
301695,2
103726,2
87023,2
94199,2
151630,2
30102,2
207337,2
191644,2
60205,2
89619,2
184130,2
158384,2
123327,2
226176,2
95928,2
72645,2
82757,2
207254,2
31696,2
282078,2
57050,2
93017,2
34168,2
194993,2
42174,2
244252,2
90868,2
164321,2
261166,2
125962,2
68918,2
133075,2
65371,2
28748,2
113318,2
72207,2
150106,2
198749,2
157504,2
36039,2
69784,2
254199,2
277578,2
48708,2
64671,2
61356,2
164740,2
131044,2
45643,2
114540,2
152961,2
70793,2
168493,2
57039,2
50813,2
152931,2
131106,2
19372,2
55296,2
28614,2
32777,2
169166,2
48207,2
390445,2
12373,2
45154,2
180621,2
91995,2
70930,2
207380,2
144675,2
202599,2
47310,2
66650,2
111755,2
174142,2
290593,2
89094,2
132031,2
118621,2
146294,2
215041,2
161731,2
123819,2
111446,2
87139,2
96554,2
150069,2
21793,2
13350,2
103872,2
34366,2
113022,2
121670,2
202487,2
71048,2
99873,2
54459,2
23827,2
89187,2
167955,2
86765,2
120224,2
201370,2
132010,2
249556,2
168007,2
200832,2
200550,2
34382,2
5156,2
160275,2
34337,2
141479,2
108463,2
199958,2
200061,2
146495,2
136913,2
295857,2
176118,2
129421,2
101674,2
45104,2
35138,2
122469,2
127145,2
209009,2
148768,2
67761,2
120114,2
118516,2
59765,2
136781,2
106568,2
115846,2
237784,2
153374,2
251490,2
117113,2
290867,2
142085,2
219419,2
144860,2
12338,2
62588,2
116738,2
74425,2
75442,2
227641,2
188218,2
67477,2
158793,2
123769,2
179539,2
21128,2
147596,2
118089,2
69390,2
173407,2
271633,2
138749,2
227205,2
52675,2
84967,2
63279,2
59010,2
237655,2
115955,2
95259,2
152305,2
70165,2
629641,2
119846,2
150953,2
144718,2
122962,2
166986,2
54235,2
166870,2
293576,2
253224,2
42525,2
133623,2
148227,2
157249,2
37273,2
24747,2
139872,2
41064,2
229169,2
43113,2
184498,2
120496,2
117827,2
146984,2
75139,2
74715,2
117873,2
23898,2
109498,2
134323,2
188267,2
201162,2
93568,2
150168,2
53566,2
60406,2
44286,2
39852,2
56249,2
73555,2
93547,2
88569,2
169130,2
218242,2
88144,2
151571,2
19602,2
16291,2
77381,2
72319,2
224965,2
142701,2
208239,2
124175,2
89002,2
71366,2
94119,2
212412,2
103318,2
235748,2
53307,2
2091,2
137870,2
174889,2
101829,2
186561,2
155498,2
61187,2
82405,2
141489,2
103604,2
195721,2
207654,2
117225,2
48587,2
87977,2
106973,2
117364,2
74879,2
136535,2
119203,2
143287,2
103056,2
67417,2
121674,2
205201,2
255513,2
133887,2
18730,2
86408,2
399279,2
185622,2
97478,2
106135,2
162804,2
118985,2
65251,2
179862,2
190216,2
21474,2
171552,2
96434,2
122812,2
116734,2
148392,2
109610,2
158752,2
2571,2
257446,2
103901,2
94234,2
214569,2
76249,2
192402,2
140902,2
137724,2
173237,2
96002,2
116827,2
87261,2
257648,2
124182,2
195300,2
160033,2
47616,2
50166,2
9071,2
91974,2
89118,2
56202,2
145049,2
154001,2
35125,2
166942,2
57586,2
197750,2
113664,2
259242,2
26082,2
114449,2
190904,2
190323,2
223999,2
152207,2
212389,2
150509,2
152908,2
229175,2
82971,2
22247,2
85635,2
67159,2
49407,2
38125,2
168581,2
135765,2
127005,2
215236,2
45641,2
156282,2
171467,2
116703,2
173980,2
141302,2
426547,2
111846,2
86341,2
26577,2
48221,2
78610,2
42146,2
149466,2
131556,2
179417,2
115128,2
228019,2
129215,2
66618,2
194835,2
34667,2
68755,2
183074,2
113347,2
195082,2
17609,2
80269,2
36818,2
197832,2
25809,2
54240,2
171140,2
168223,2
41294,2
97351,2
121077,2
78648,2
151886,2
70506,2
79886,2
31673,2
64964,2
94352,2
173023,2
46228,2
112029,2
122192,2
142768,2
99855,2
179516,2
105611,2
306394,2
65185,2
173279,2
53622,2
114161,2
84617,2
57892,2
56022,2
81687,2
102981,2
82607,2
291493,2
72088,2
121069,2
143943,2
73271,2
161020,2
117150,2
93437,2
158795,2
154918,2
205240,2
165591,2
103162,2
82819,2
43782,2
12193,2
124390,2
377378,2
172706,2
124095,2
167147,2
5592,2
121707,2
15098,2
248641,2
41042,2
35318,2
188710,2
71165,2
143808,2
100334,2
135888,2
188351,2
168111,2
142600,2
310543,2
149383,2
241807,2
97002,2
51400,2
123574,2
53541,2
139086,2
153606,2
314331,2
154182,2
232584,2
226065,2
110887,2
147027,2
36718,2
248502,2
138106,2
93824,2
154142,2
309681,2
68473,2
298445,2
122786,2
57208,2
96743,2
47907,2
116338,2
215806,2
21270,2
183268,2
82730,2
171967,2
187200,2
127836,2
87900,2
98229,2
70076,2
97865,2
122391,2
152106,2
256921,2
128860,2
103129,2
92078,2
156005,2
52898,2
205274,2
78375,2
82686,2
177224,2
68356,2
161864,2
157479,2
181770,2
142735,2
44872,2
97866,2
48261,2
105049,2
47572,2
207286,2
131202,2
106903,2
49827,2
74284,2
99203,2
166763,2
58520,2
64491,2
194716,2
79301,2
62302,2
146855,2
102452,2
33679,2
67130,2
38345,2
100740,2
104838,2
255544,2
123110,2
166059,2
276282,2
16578,2
183028,2
187636,2
226673,2
61372,2
182595,2
74704,2
187621,2
26160,2
172112,2
176692,2
33605,2
92855,2
31175,2
193018,2
45497,2
240190,2
205289,2
99278,2
275319,2
223577,2
39517,2
140906,2
198208,2
58303,2
202542,2
101016,2
75591,2
120848,2
95046,2
250891,2
130336,2
81568,2
298181,2
203837,2
103072,2
85578,2
182108,2
177592,2
112016,2
184174,2
145373,2
134811,2
96262,2
65609,2
128386,2
179098,2
86034,2
95036,2
195277,2
174567,2
140234,2
142764,2
320325,2
57512,2
227297,2
66445,2
159996,2
164741,2
118575,2
114025,2
235158,2
51612,2
204404,2
206999,2
69442,2
188398,2
76833,2
147744,2
133302,2
211552,2
69521,2
314258,2
44044,2
173181,2
266142,2
148906,2
194747,2
61897,2
112312,2
274810,2
176712,2
116084,2
18066,2
152770,2
113751,2
100881,2
171782,2
40351,2
152459,2
184369,2
42741,2
62674,2
134502,2
8213,2
54806,2
183149,2
105726,2
90827,2
56207,2
19262,2
106183,2
196098,2
164092,2
69188,2
94001,2
126608,2
93758,2
136593,2
352327,2
20678,2
67225,2
185925,2
63776,2
93688,2
38716,2
68276,2
39785,2
160779,2
191963,2
146619,2
184632,2
265842,2
201347,2
23014,2
31787,2
54869,2
88378,2
138374,2
65504,2
130048,2
49379,2
134489,2
85483,2
232596,2
210242,2
150184,2
26145,2
93835,2
128317,2
976048,2
115533,2
198242,2
91283,2
141692,2
35812,2
241394,2
168992,2
90533,2
160176,2
212679,2
81402,2
135728,2
50268,2
53028,2
183014,2
105496,2
204132,2
132669,2
79647,2
143295,2
111843,2
30599,2
182996,2
67715,2
215098,2
50067,2
203529,2
73451,2
141610,2
169723,2
183827,2
72875,2
62751,2
127911,2
216089,2
115081,2
182930,2
171686,2
26940,2
78945,2
27519,2
91230,2
105142,2
142984,2
148732,2
30471,2
44728,2
164006,2
116369,2
205644,2
60092,2
80212,2
90743,2
133080,2
102471,2
102117,2
101340,2
102406,2
57942,2
27538,2
216681,2
311577,2
82945,2
97906,2
71032,2
58804,2
53002,2
26072,2
197632,2
120210,2
128031,2
43419,2
36115,2
81104,2
88565,2
67027,2
138519,2
156562,2
111984,2
141172,2
44571,2
184470,2
16076,2
175090,2
151793,2
132021,2
217247,2
134617,2
125801,2
24445,2
177775,2
21972,2
167852,2
118330,2
77916,2
124423,2
144916,2
143561,2
142796,2
163874,2
164295,2
35387,2
58249,2
213988,2
78761,2
191328,2
88401,2
249971,2
61596,2
106719,2
214869,2
144330,2
244775,2
78197,2
140301,2
150610,2
65921,2
122878,2
95304,2
119603,2
26490,2
196376,2
73561,2
116706,2
136506,2
84442,2
142103,2
47786,2
83577,2
82036,2
78479,2
50047,2
171515,2
129571,2
126312,2
45618,2
77342,2
22449,2
121166,2
169551,2
73720,2
155617,2
186051,2
111960,2
156236,2
80999,2
107315,2
30765,2
50697,2
311764,2
130444,2
58310,2
146880,2
160056,2
186121,2
141338,2
155134,2
129033,2
186607,2
163293,2
244250,2
51827,2
136203,2
133739,2
162234,2
214531,2
160502,2
31922,2
79230,2
104350,2
182784,2
281085,2
133580,2
149398,2
41495,2
100450,2
90255,2
159589,2
47054,2
99280,2
73489,2
86143,2
160338,2
162934,2
136166,2
95806,2
69381,2
237218,2
135579,2
127396,2
102223,2
26129,2
199740,2
50007,2
182107,2
129409,2
69481,2
80787,2
130107,2
143734,2
35578,2
81401,2
221141,2
255408,2
150123,2
228423,2
40418,2
60540,2
120721,2
126448,2
24966,2
183327,2
62449,2
46258,2
87776,2
146230,2
97480,2
159221,2
92033,2
12995,2
244334,2
109899,2
13078,2
97811,2
31463,2
99098,2
54263,2
17731,2
115595,2
46520,2
124306,2
67399,2
17853,2
174598,2
56709,2
134146,2
133515,2
306028,2
152724,2
83591,2
51660,2
41826,2
113975,2
194417,2
185983,2
55966,2
130380,2
132903,2
46887,2
76938,2
142802,2
189788,2
127709,2
126317,2
125276,2
73649,2
61404,2
133188,2
85460,2
144693,2
195052,2
124135,2
36649,2
251865,2
42207,2
190299,2
203382,2
140271,2
121233,2
61557,2
30674,2
38197,2
176509,2
186919,2
229290,2
235812,2
44392,2
51837,2
137401,2
20603,2
50577,2
61894,2
222614,2
164921,2
140875,2
91417,2
27392,2
269942,2
75186,2
88831,2
135583,2
128043,2
158112,2
195368,2
25909,2
175146,2
55271,2
142672,2
98095,2
188110,2
149362,2
135420,2
146108,2
434796,2
124726,2
109852,2
86871,2
192457,2
53270,2
24037,2
34205,2
145399,2
174086,2
137321,2
70778,2
36918,2
190662,2
97204,2
131213,2
38143,2
134272,2
119004,2
26971,2
192372,2
148233,2
104979,2
164725,2
18800,2
60294,2
224461,2
128520,2
79460,2
234635,2
49423,2
44513,2
208205,2
106447,2
145867,2
171416,2
49242,2
180544,2
138645,2
190252,2
239437,2
72913,2
107904,2
22228,2
117006,2
29829,2
111821,2
186866,2
120730,2
131625,2
51349,2
72929,2
195348,2
182649,2
167772,2
73264,2
18274,2
187297,2
255506,2
164836,2
11482,2
171033,2
137605,2
86556,2
30312,2
304221,2
143975,2
398942,2
186433,2
112074,2
39778,2
413374,2
79353,2
184131,2
151698,2
98130,2
79758,2
29330,2
104281,2
14637,2
233569,2
180066,2
56786,2
276064,2
190911,2
97084,2
25348,2
312748,2
217318,2
241343,2
206967,2
153610,2
76394,2
107020,2
160392,2
90256,2
218483,2
187219,2
54388,2
101663,2
12872,2
83744,2
101121,2
134763,2
120841,2
242318,2
162102,2
64880,2
159773,2
106224,2
127806,2
82529,2
89819,2
147526,2
130384,2
121064,2
111880,2
79471,2
70916,2
93799,2
46373,2
96960,2
148640,2
116126,2
179265,2
179905,2
53395,2
43810,2
99728,2
86993,2
150154,2
58094,2
143376,2
695,2
104442,2
129396,2
149312,2
146225,2
97268,2
220832,2
148283,2
89285,2
232671,2
31165,2
41378,2
212865,2
220064,2
138361,2
153510,2
306928,2
45523,2
30851,2
191078,2
98612,2
201485,2
81950,2
30338,2
68117,2
46584,2
42061,2
110920,2
54405,2
156333,2
69842,2
35768,2
104843,2
142989,2
180874,2
148979,2
68752,2
160809,2
58361,2
57004,2
176904,2
220193,2
134761,2
151279,2
17663,2
183374,2
101480,2
79975,2
160876,2
433382,2
104592,2
198185,2
84395,2
139001,2
100429,2
117576,2
84737,2
89514,2
186244,2
72951,2
16818,2
76776,2
90910,2
162416,2
73742,2
422183,2
122144,2
370966,2
153760,2
88391,2
87661,2
100892,2
61380,2
125487,2
191324,2
155654,2
143894,2
94721,2
190387,2
45470,2
135510,2
184640,2
178955,2
177703,2
134451,2
162188,2
139364,2
260085,2
40601,2
191404,2
84671,2
68620,2
98740,2
161970,2
160269,2
416,2
29469,2
151247,2
145127,2
18612,2
103952,2
47849,2
114547,2
91474,2
133530,2
194188,2
234409,2
241484,2
148352,2
170890,2
118852,2
45694,2
131379,2
141511,2
168212,2
52261,2
51911,2
24563,2
172132,2
198485,2
54310,2
77517,2
23873,2
137627,2
139021,2
119550,2
38294,2
101075,2
7887,2
149336,2
214599,2
353990,2
10907,2
184680,2
201322,2
43392,2
83582,2
32263,2
100679,2
48136,2
163973,2
31358,2
84815,2
220692,2
66517,2
167178,2
41705,2
128858,2
90185,2
79721,2
27371,2
122664,2
66329,2
133223,2
39227,2
42529,2
120276,2
154429,2
128108,2
153657,2
76358,2
138538,2
209501,2
200311,2
96419,2
129298,2
49384,2
150856,2
113243,2
75552,2
27554,2
122272,2
27780,2
172300,2
91323,2
126872,2
48327,2
72174,2
112633,2
64032,2
55100,2
199214,2
122501,2
18609,2
103289,2
96228,2
285897,2
151014,2
120167,2
143589,2
18420,2
109016,2
353952,2
151109,2
50542,2
129413,2
79539,2
44133,2
90432,2
88682,2
100251,2
237077,2
113245,2
153291,2
134496,2
138880,2
143533,2
19451,2
81919,2
272333,2
26146,2
302203,2
80021,2
37543,2
84840,2
132783,2
100301,2
139110,2
85606,2
180390,2
116570,2
191759,2
154185,2
63339,2
31919,2
104059,2
126283,2
172101,2
248923,2
134941,2
179994,2
140574,2
108844,2
149855,2
135496,2
102939,2
266160,2
157394,2
108026,2
58778,2
63673,2
126350,2
137304,2
67698,2
140922,2
81060,2
13937,2
9188,2
51044,2
190171,2
139995,2
33827,2
176761,2
52951,2
54631,2
51034,2
71112,2
38451,2
107474,2
111780,2
62916,2
153729,2
138547,2
214602,2
178577,2
22662,2
94516,2
114300,2
160872,2
45903,2
148444,2
66764,2
227599,2
140815,2
193315,2
258867,2
29478,2
308878,2
26022,2
130113,2
112920,2
59267,2
60127,2
142748,2
195805,2
72482,2
152385,2
151050,2
213347,2
151728,2
55145,2
250952,2
203369,2
28988,2
36598,2
20457,2
144308,2
161799,2
165806,2
206957,2
43738,2
20067,2
78738,2
189987,2
136304,2
55495,2
147662,2
156418,2
116555,2
151651,2
153986,2
90158,2
174224,2
114543,2
59006,2
136758,2
31793,2
115212,2
152189,2
115238,2
131844,2
119279,2
80603,2
241467,2
157624,2
85434,2
99882,2
162574,2
103261,2
181637,2
193962,2
90612,2
180128,2
81016,2
30601,2
112408,2
95022,2
81270,2
225055,2
117430,2
140444,2
106966,2
105918,2
187691,2
9456,2
146488,2
64150,2
49449,2
201502,2
20934,2
50348,2
97810,2
199847,2
118053,2
92240,2
144907,2
103746,2
21234,2
127860,2
60826,2
81056,2
20812,2
192766,2
78481,2
123188,2
122660,2
18649,2
64442,2
303017,2
48511,2
118241,2
210236,2
76848,2
131431,2
111609,2
19282,2
227794,2
88883,2
44345,2
123156,2
9607,2
124245,2
49144,2
14618,2
64296,2
221609,2
163523,2
22455,2
14949,2
116560,2
93681,2
26098,2
93140,2
25759,2
190154,2
182517,2
105285,2
423892,2
185927,2
104615,2
76659,2
197228,2
111800,2
166404,2
46766,2
71268,2
154619,2
120316,2
97004,2
155557,2
186542,2
171706,2
115783,2
170556,2
137499,2
237148,2
130341,2
51969,2
163126,2
170128,2
140679,2
133881,2
22844,2
90221,2
18367,2
114894,2
74628,2
72462,2
113571,2
92441,2
132791,2
96084,2
164663,2
149053,2
112928,2
100453,2
27516,2
45462,2
74194,2
55607,2
56060,2
52798,2
1069623,2
114913,2
149518,2
48582,2
89332,2
198310,2
76431,2
206296,2
147701,2
158423,2
145007,2
133714,2
100339,2
127278,2
199972,2
234198,2
186042,2
151419,2
147917,2
97591,2
97946,2
70763,2
23563,2
228320,2
61288,2
74372,2
111592,2
108371,2
53816,2
58041,2
112662,2
97633,2
123619,2
77210,2
36864,2
147975,2
174522,2
176892,2
138338,2
108297,2
63653,2
42824,2
139066,2
11385,2
281409,2
157009,2
82615,2
77511,2
133074,2
68576,2
84484,2
85284,2
128017,2
111763,2
87739,2
28568,2
73269,2
107618,2
55222,2
101946,2
113092,2
79192,2
192558,2
38490,2
137614,2
91469,2
105150,2
58240,2
219503,2
133139,2
139860,2
73696,2
151121,2
228678,2
92830,2
187304,2
43190,2
86116,2
313635,2
63790,2
173555,2
152195,2
144870,2
152158,2
135990,2
210427,2
148296,2
160418,2
160572,2
203904,2
340515,2
107549,2
46745,2
158875,2
174615,2
42615,2
55147,2
28453,2
136147,2
177197,2
29662,2
84636,2
36288,2
119775,2
89970,2
172130,2
157074,2
162313,2
196169,2
32502,2
67008,2
187060,2
36240,2
47528,2
45309,2
275765,2
167267,2
140844,2
54980,2
63804,2
140513,2
271663,2
141879,2
58410,2
128832,2
131061,2
119028,2
19566,2
112549,2
270191,2
87193,2
119990,2
157908,2
418439,2
139358,2
126233,2
145004,2
159998,2
71193,2
62256,2
102870,2
23365,2
221820,2
75359,2
144596,2
81888,2
41965,2
39079,2
22668,2
21486,2
126363,2
32696,2
122172,2
196328,2
87622,2
68426,2
102253,2
88648,2
47674,2
160521,2
54209,2
88388,2
26230,2
80496,2
107844,2
121965,2
242946,2
112434,2
177403,2
43156,2
112277,2
44932,2
222730,2
201113,2
58769,2
14321,2
274843,2
96185,2
58885,2
149749,2
56273,2
44440,2
14567,2
82790,2
280340,2
91870,2
174498,2
147587,2
166778,2
50482,2
51022,2
389643,2
192739,2
64591,2
46056,2
259936,2
76932,2
52204,2
168215,2
197170,2
88206,2
181869,2
109254,2
117531,2
39689,2
35538,2
51121,2
101526,2
48722,2
62661,2
43239,2
27069,2
26339,2
47715,2
182857,2
63534,2
15172,2
130634,2
143871,2
55840,2
82114,2
167421,2
71253,2
187008,2
196255,2
120004,2
223631,2
124918,2
95265,2
236969,2
249329,2
210156,2
59745,2
95033,2
89175,2
190617,2
75927,2
395455,2
125094,2
73898,2
83651,2
83881,2
57226,2
150443,2
89634,2
29996,2
139216,2
187076,2
261589,2
172611,2
159491,2
141888,2
71630,2
17579,2
182658,2
69602,2
143859,2
11931,2
174920,2
68238,2
204636,2
133581,2
110817,2
288758,2
51495,2
21790,2
115322,2
35460,2
145477,2
125941,2
142847,2
215032,2
92485,2
89723,2
346350,2
154305,2
14139,2
114469,2
188988,2
188018,2
136377,2
218519,2
196781,2
28939,2
43416,2
200117,2
193021,2
149430,2
134943,2
123932,2
29624,2
21895,2
228561,2
48517,2
309711,2
125555,2
199411,2
223014,2
150230,2
114462,2
64453,2
19456,2
30774,2
95522,2
231348,2
57641,2
180572,2
137078,2
36056,2
89530,2
103939,2
183932,2
120785,2
179443,2
21688,2
179923,2
109477,2
76483,2
183935,2
174,2
46879,2
111915,2
152636,2
216705,2
94929,2
152272,2
156115,2
56253,2
190778,2
114854,2
185588,2
56835,2
200663,2
25659,2
98051,2
24145,2
91386,2
139006,2
55207,2
216119,2
120786,2
335125,2
89507,2
32092,2
130115,2
81331,2
312360,2
161867,2
149517,2
47080,2
212330,2
75875,2
184918,2
148955,2
29281,2
133603,2
24660,2
119472,2
116631,2
164662,2
138280,2
109153,2
27876,2
83633,2
265777,2
154852,2
100260,2
39261,2
74741,2
97111,2
70588,2
111605,2
48634,2
219124,2
45018,2
148676,2
44992,2
39225,2
162331,2
216671,2
555291,2
68390,2
83044,2
41712,2
309292,2
116418,2
70406,2
66319,2
132899,2
139988,2
200606,2
82845,2
29156,2
165199,2
41345,2
165781,2
225174,2
155962,2
142646,2
158840,2
215469,2
33788,2
221221,2
131125,2
100662,2
93047,2
123777,2
142924,2
156936,2
43511,2
60306,2
190975,2
66872,2
83597,2
59607,2
32379,2
29526,2
111417,2
184096,2
81904,2
82475,2
153684,2
110217,2
75084,2
34824,2
172592,2
159881,2
65426,2
93959,2
207697,2
113665,2
205128,2
37922,2
231647,2
51324,2
71724,2
91501,2
83294,2
179336,2
144028,2
67432,2
62740,2
107232,2
50208,2
218003,2
120682,2
67040,2
71599,2
21706,2
103870,2
71989,2
130799,2
193812,2
22941,2
113144,2
136013,2
145812,2
144291,2
72710,2
52249,2
92636,2
108293,2
20093,2
81379,2
85783,2
207100,2
205131,2
87488,2
126889,2
38587,2
81503,2
142530,2
144719,2
1181,2
452156,2
138455,2
243033,2
160126,2
146910,2
57103,2
84390,2
226378,2
59891,2
256112,2
39153,2
15463,2
79617,2
26382,2
50745,2
127703,2
26340,2
288714,2
78550,2
84181,2
128996,2
213564,2
59093,2
56097,2
36914,2
187104,2
75613,2
24572,2
55247,2
42358,2
152796,2
241169,2
109054,2
130454,2
119349,2
71411,2
22485,2
149610,2
49707,2
97501,2
127593,2
57442,2
36888,2
219816,2
135969,2
208330,2
93463,2
49159,2
263368,2
81306,2
89211,2
141966,2
137923,2
109015,2
46219,2
113310,2
49103,2
36624,2
33935,2
100861,2
35572,2
35394,2
54480,2
125152,2
38147,2
208615,2
174914,2
47682,2
86455,2
212760,2
100433,2
23880,2
165782,2
142621,2
158729,2
34516,2
63697,2
122788,2
152580,2
122211,2
25811,2
163753,2
32370,2
155977,2
7307,2
142815,2
327361,2
24397,2
228653,2
169828,2
135841,2
128323,2
13104,2
328735,2
73479,2
66114,2
54779,2
125146,2
18761,2
146403,2
260997,2
131779,2
29462,2
28440,2
116548,2
93494,2
213066,2
41343,2
85911,2
253076,2
68335,2
99999,2
163949,2
216920,2
171276,2
36720,2
87146,2
17917,2
78853,2
128278,2
989100,2
28442,2
139661,2
28344,2
8052,2
30112,2
86308,2
169010,2
94413,2
118883,2
155745,2
93666,2
305291,2
183222,2
22431,2
52126,2
168344,2
189107,2
114659,2
338812,2
139966,2
151602,2
187174,2
189749,2
130404,2
56356,2
103641,2
91466,2
180243,2
271953,2
145563,2
79867,2
207068,2
216131,2
216574,2
119937,2
142112,2
103077,2
57535,2
125110,2
46514,2
175480,2
172203,2
106993,2
47047,2
139825,2
72953,2
150595,2
183640,2
20862,2
158888,2
68585,2
10614,2
199446,2
138672,2
82928,2
108571,2
115437,2
26039,2
117205,2
174393,2
105078,2
183770,2
39468,2
57680,2
162124,2
184678,2
163855,2
116051,2
174471,2
89401,2
105039,2
125563,2
20623,2
103908,2
160451,2
102512,2
91493,2
30707,2
115057,2
79737,2
98602,2
108308,2
286456,2
143465,2
292559,2
171258,2
136441,2
414783,2
158733,2
96814,2
134973,2
66681,2
5752,2
101261,2
188024,2
151207,2
116353,2
14461,2
74110,2
67124,2
189800,2
161957,2
111316,2
66525,2
46615,2
149302,2
88758,2
22282,2
40467,2
67145,2
166471,2
145807,2
174385,2
89938,2
230793,2
201803,2
158960,2
28051,2
140791,2
163741,2
61113,2
37977,2
90954,2
117070,2
238245,2
50326,2
25506,2
36173,2
34217,2
66880,2
225487,2
184859,2
288364,2
115861,2
38003,2
199603,2
182910,2
134429,2
60698,2
172365,2
42898,2
84760,2
231602,2
75131,2
20980,2
182993,2
160875,2
43766,2
152451,2
165360,2
180661,2
44212,2
89291,2
108523,2
182414,2
108338,2
70896,2
99971,2
161276,2
121034,2
75208,2
175148,2
197299,2
195808,2
82930,2
94323,2
129113,2
313326,2
193996,2
154812,2
145730,2
39978,2
117055,2
118702,2
33558,2
88158,2
66375,2
221017,2
153867,2
220080,2
8652,2
35021,2
121844,2
71187,2
89251,2
76600,2
95144,2
68165,2
158307,2
113146,2
134977,2
145100,2
45053,2
58206,2
181412,2
120166,2
204014,2
160263,2
150334,2
83190,2
232679,2
169409,2
14168,2
155952,2
94997,2
65404,2
116929,2
135108,2
20190,2
72282,2
139357,2
93130,2
56401,2
262784,2
266823,2
117128,2
91039,2
177698,2
174636,2
162035,2
15948,2
69928,2
175707,2
199219,2
133564,2
24728,2
67077,2
33342,2
121304,2
208466,2
224702,2
101578,2
160391,2
96846,2
157055,2
166818,2
138229,2
115077,2
142297,2
58797,2
113169,2
141724,2
30523,2
224425,2
163290,2
132683,2
114090,2
161331,2
123757,2
53488,2
46588,2
40139,2
142604,2
129766,2
157920,2
71138,2
115478,2
24051,2
135871,2
36809,2
55263,2
409879,2
219402,2
233893,2
22981,2
282554,2
32143,2
56607,2
24006,2
87044,2
142286,2
109068,2
87255,2
34958,2
207183,2
196136,2
211114,2
31625,2
95336,2
36798,2
